#Country=Germany
#Region=WESTERN EUROPE
#Population=82422299
#Area (sq. mi.)=357021
#Pop. Density (per sq. mi.)=230,9
#Coastline (coast/area ratio)=0,67
#Net migration=2,18
#Infant mortality (per 1000 births)=4,16
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=667,9
#Arable (%)=33,85
#Crops (%)=0,59
#Other (%)=65,56
#Climate=3
#Birthrate=8,25
#Deathrate=10,62
#Agriculture=0,009
#Industry=0,296
#Service=0,695
indicator	year	value
Combustible renewables and waste (% of total energy)	1976	1.00821451647053
Crop production index (2004-2006 = 100)	1976	75.72
Death rate, crude (per 1,000 people)	1976	12.3
DEC alternative conversion factor (LCU per US$)	1976	1.2874
Discrepancy in expenditure estimate of GDP (constant LCU)	1976	-38104296300.0
Discrepancy in expenditure estimate of GDP (current LCU)	1976	-12132274300.0
Electric power consumption (kWh per capita)	1976	5146.93257779375
Electric power transmission and distribution losses (% of output)	1976	4.95321802559424
Electricity production from coal sources (% of total)	1976	66.0827719417308
Electricity production from hydroelectric sources (% of total)	1976	3.28600954385499
Electricity production from natural gas sources (% of total)	1976	14.2450696805822
Electricity production from nuclear sources (% of total)	1976	7.007923155594259
Electricity production from oil sources (% of total)	1976	8.53987561191487
Electricity production from oil, gas and coal sources (% of total)	1976	88.8677172342278
Electricity production from renewable sources, excluding hydroelectric (% of total)	1976	0.29685138210301804
Electricity production from renewable sources, excluding hydroelectric (kWh)	1976	1251000000.0
Energy imports, net (% of energy use)	1976	48.495202386443395
Energy use (kg of oil equivalent per capita)	1976	4314.581637401
Exports as a capacity to import (constant LCU)	1976	171202525493.715
Exports of goods and services (% of GDP)	1976	18.121299187578398
Exports of goods and services (annual % growth)	1976	10.2905568524565
Exports of goods and services (constant 2005 US$)	1976	222865137710.667
Exports of goods and services (constant LCU)	1976	183121635900.0
Exports of goods and services (current LCU)	1976	120796611100.0
Exports of goods and services (current US$)	1976	93829898322.1998
External balance on goods and services (% of GDP)	1976	-2.25465029678484
External balance on goods and services (constant LCU)	1976	-7282177800.0
External balance on goods and services (current LCU)	1976	-15029502700.0
External balance on goods and services (current US$)	1976	-11674306897.6231
Fertility rate, total (births per woman)	1976	1.45
Final consumption expenditure (constant 2005 US$)	1976	1284397572638.83
Final consumption expenditure (constant LCU)	1976	1094267055800.0
Final consumption expenditure (current LCU)	1976	524588532500.0
Final consumption expenditure (current US$)	1976	407479052741.961
Final consumption expenditure, etc. (% of GDP)	1976	76.8761067949293
Final consumption expenditure, etc. (annual % growth)	1976	3.7978162445929904
Final consumption expenditure, etc. (constant 2005 US$)	1976	1241641521768.83
Final consumption expenditure, etc. (constant LCU)	1976	1056162759500.0
Final consumption expenditure, etc. (current LCU)	1976	512456258200.0
Final consumption expenditure, etc. (current US$)	1976	398055195121.951
Fixed telephone subscriptions	1976	14212000.0
Fixed telephone subscriptions (per 100 people)	1976	17.843421614955002
Food exports (% of merchandise exports)	1976	4.3413588143131205
Food imports (% of merchandise imports)	1976	13.9822993002228
Food production index (2004-2006 = 100)	1976	89.37
Foreign direct investment, net inflows (% of GDP)	1976	0.255195203277635
Foreign direct investment, net inflows (BoP, current US$)	1976	1321369937.55211
Forest rents (% of GDP)	1976	0.259441972501199
Fossil fuel energy consumption (% of total)	1976	96.3300431349143
Fuel exports (% of merchandise exports)	1976	3.4472687767692993
Fuel imports (% of merchandise imports)	1976	25.8640872132246
GDP (constant LCU)	1976	1370283336600.0
GDP (current LCU)	1976	666600169500.0
GDP at market prices (constant 2005 US$)	1976	1615853200625.97
GDP at market prices (current US$)	1976	517787921003.573
GDP deflator (base year varies by country)	1976	48.64688577137589
GDP growth (annual %)	1976	4.94925839213008
GDP per capita (constant 2005 US$)	1976	20626.9608483093
GDP per capita (constant LCU)	1976	17492.1711478427
GDP per capita (current LCU)	1976	8509.39651722463
GDP per capita (current US$)	1976	6609.75339228261
GDP per capita growth (annual %)	1976	5.40021212688519
General government final consumption expenditure (% of GDP)	1976	20.264722089903398
General government final consumption expenditure (annual % growth)	1976	2.1254295684582702
General government final consumption expenditure (constant 2005 US$)	1976	332903345430.537
General government final consumption expenditure (constant LCU)	1976	282479774900.0
General government final consumption expenditure (current LCU)	1976	135084671800.0
General government final consumption expenditure (current US$)	1976	104928283206.46301
GNI (constant 2005 US$)	1976	1625110088275.58
GNI (constant LCU)	1976	1378195055884.19
GNI (current LCU)	1976	673494526600.0
GNI (current US$)	1976	523143177411.83795
GNI growth (annual %)	1976	5.04365880209912
GNI per capita (constant 2005 US$)	1976	20745.128426312
GNI per capita (constant LCU)	1976	17593.1671565486
GNI per capita (current LCU)	1976	8597.405523191801
GNI per capita growth (annual %)	1976	5.49501816351696
GNI per capita, Atlas method (current US$)	1976	7140.0
GNI, Atlas method (current US$)	1976	559665506391.278
Gross capital formation (% of GDP)	1976	25.378543501855503
Gross capital formation (annual % growth)	1976	9.39597316049017
Gross capital formation (constant 2005 US$)	1976	376484219007.75104
Gross capital formation (constant LCU)	1976	323502468400.0
Gross capital formation (current LCU)	1976	169173414000.0
Gross capital formation (current US$)	1976	131407032779.245
Gross domestic income (constant 2005 US$)	1976	1084100000000.0
Gross domestic income (constant LCU)	1976	1358364226193.71
Gross domestic savings (% of GDP)	1976	23.1238932050707
Gross domestic savings (constant LCU)	1976	244623874417.573
Gross domestic savings (current LCU)	1976	154143911300.0
Gross domestic savings (current US$)	1976	119732725881.622
Gross fixed capital formation (% of GDP)	1976	23.4714397413606
Gross fixed capital formation (annual % growth)	1976	3.50133570230646
Gross fixed capital formation (constant 2005 US$)	1976	341536604243.32
Gross fixed capital formation (constant LCU)	1976	291582720200.0
Gross fixed capital formation (current LCU)	1976	156460657100.0
Gross fixed capital formation (current US$)	1976	121532279866.39699
Gross national expenditure (% of GDP)	1976	102.25465029678499
Gross national expenditure (constant 2005 US$)	1976	1624890290357.25
Gross national expenditure (constant LCU)	1976	1379665227900.0
Gross national expenditure (current LCU)	1976	681629672200.0
Gross national expenditure (current US$)	1976	529462227901.19604
Gross national expenditure deflator (base year varies by country)	1976	49.4054396976804
Gross savings (% of GDP)	1976	22.677668605204502
Gross savings (% of GNI)	1976	22.4455242604702
Gross savings (current LCU)	1976	151169377360.942
Gross savings (current US$)	1976	117422228802.968
Gross value added at factor cost (constant 2005 US$)	1976	1432602645805.7
Gross value added at factor cost (constant LCU)	1976	1203984593100.0
Gross value added at factor cost (current LCU)	1976	609322454400.0
Gross value added at factor cost (current US$)	1976	473296919683.08203
Household final consumption expenditure (annual % growth)	1976	4.28786934510011
Household final consumption expenditure (constant 2005 US$)	1976	951897257016.609
Household final consumption expenditure (constant LCU)	1976	811830173500.0
Household final consumption expenditure (current LCU)	1976	389590753700.0
Household final consumption expenditure (current US$)	1976	302618264486.562
Household final consumption expenditure per capita (constant 2005 US$)	1976	12151.3188478312
Household final consumption expenditure per capita growth (annual %)	1976	4.73598117448634
Household final consumption expenditure, etc. (% of GDP)	1976	56.6113847050259
Household final consumption expenditure, etc. (annual % growth)	1976	4.42215423749732
Household final consumption expenditure, etc. (constant 2005 US$)	1976	908844852046.982
Household final consumption expenditure, etc. (constant LCU)	1976	773682984600.0
Household final consumption expenditure, etc. (current LCU)	1976	377371586400.0
Household final consumption expenditure, etc. (current US$)	1976	293126911915.489
Imports of goods and services (% of GDP)	1976	20.3759494843633
Imports of goods and services (annual % growth)	1976	10.883279733914001
Imports of goods and services (constant 2005 US$)	1976	231902227441.953
Imports of goods and services (constant LCU)	1976	192503527200.0
Imports of goods and services (current LCU)	1976	135826113800.0
Imports of goods and services (current US$)	1976	105504205219.82301
Inflation, GDP deflator (annual %)	1976	3.30619445598728
Land area (sq. km)	1976	349130.0
Land under cereal production (hectares)	1976	7816354.0
Life expectancy at birth, female (years)	1976	74.904
Life expectancy at birth, male (years)	1976	68.52
Life expectancy at birth, total (years)	1976	71.6341463414634
Listed domestic companies, total	1976	469.0
Livestock production index (2004-2006 = 100)	1976	102.43
Manufactures exports (% of merchandise exports)	1976	86.50359314713769
Manufactures imports (% of merchandise imports)	1976	47.01841589924021
Market capitalization of listed domestic companies (% of GDP)	1976	10.3130621310171
Market capitalization of listed domestic companies (current US$)	1976	53399790000.0
Merchandise exports (current US$)	1976	102162000000.0
Merchandise exports by the reporting economy (current US$)	1976	101921000000.0
Merchandise exports by the reporting economy, residual (% of total merchandise exports)	1976	13.280285711482401
Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	1976	1.59240980759608
Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	1976	2.3253304029591497
Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	1976	5.89378047703614
Merchandise exports to developing economies in South Asia (% of total merchandise exports)	1976	0.599483914011833
Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	1976	3.2495756517302596
Merchandise exports to developing economies outside region (% of total merchandise exports)	1976	15.5542037460386
Merchandise exports to economies in the Arab World (% of total merchandise exports)	1976	5.6484924598463495
Merchandise exports to high-income economies (% of total merchandise exports)	1976	71.165510542479
Merchandise imports (current US$)	1976	88421000000.0
Merchandise imports by the reporting economy (current US$)	1976	88140000000.0
Merchandise imports by the reporting economy, residual (% of total merchandise imports)	1976	12.235080553664599
Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	1976	1.619015203086
Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	1976	2.47220331291128
Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	1976	6.58838211935557
Merchandise imports from developing economies in South Asia (% of total merchandise imports)	1976	0.519627864760608
