#Country=France
#Region=WESTERN EUROPE
#Population=60876136
#Area (sq. mi.)=547030
#Pop. Density (per sq. mi.)=111,3
#Coastline (coast/area ratio)=0,63
#Net migration=0,66
#Infant mortality (per 1000 births)=4,26
#GDP ($ per capita)=27600
#Literacy (%)=99,0
#Phones (per 1000)=586,4
#Arable (%)=33,53
#Crops (%)=2,07
#Other (%)=64,4
#Climate=4
#Birthrate=11,99
#Deathrate=9,14
#Agriculture=0,022
#Industry=0,214
#Service=0,764
indicator	year	value
Deposit interest rate (%)	1988	4.5
Discrepancy in expenditure estimate of GDP (constant LCU)	1988	-10322000000.0
Discrepancy in expenditure estimate of GDP (current LCU)	1988	1000000.0
Electric power consumption (kWh per capita)	1988	5717.29063899214
Electric power transmission and distribution losses (% of output)	1988	6.290873121630209
Electricity production from coal sources (% of total)	1988	7.4883658951598004
Electricity production from hydroelectric sources (% of total)	1988	19.6093605854979
Electricity production from natural gas sources (% of total)	1988	0.6186063674942089
Electricity production from nuclear sources (% of total)	1988	70.60440968449541
Electricity production from oil sources (% of total)	1988	1.4427315033108499
Electricity production from oil, gas and coal sources (% of total)	1988	9.54970376596486
Electricity production from renewable sources, excluding hydroelectric (% of total)	1988	0.23652596404190301
Electricity production from renewable sources, excluding hydroelectric (kWh)	1988	923000000.0
Employers, female (% of employment)	1988	2.09999990463257
Employers, male (% of employment)	1988	6.400000095367429
Employers, total (% of employment)	1988	4.59999990463257
Employment in agriculture (% of total employment)	1988	6.300000190734861
Employment in agriculture, female (% of female employment)	1988	5.09999990463257
Employment in agriculture, male (% of male employment)	1988	7.099999904632571
Employment in industry (% of total employment)	1988	29.899999618530302
Employment in industry, female (% of female employment)	1988	17.2999992370605
Employment in industry, male (% of male employment)	1988	39.0999984741211
Employment in services (% of total employment)	1988	63.7999992370605
Employment in services, female (% of female employment)	1988	77.5
Employment in services, male (% of male employment)	1988	53.7999992370605
Employment to population ratio, 15+, female (%) (national estimate)	1988	40.7000007629395
Employment to population ratio, 15+, male (%) (national estimate)	1988	61.5
Employment to population ratio, 15+, total (%) (national estimate)	1988	50.5999984741211
Employment to population ratio, ages 15-24, female (%) (national estimate)	1988	32.5999984741211
Employment to population ratio, ages 15-24, male (%) (national estimate)	1988	40.0
Employment to population ratio, ages 15-24, total (%) (national estimate)	1988	36.0999984741211
Energy imports, net (% of energy use)	1988	50.54887084299621
Energy use (kg of oil equivalent per capita)	1988	3652.29874097123
Enrolment in primary education, both sexes (number)	1988	4151664.0
Enrolment in secondary education, both sexes (number)	1988	5383946.0
Enrolment in secondary general, both sexes (number)	1988	4141825.0
Enrolment in secondary vocational, both sexes (number)	1988	1242121.0
Exports as a capacity to import (constant LCU)	1988	198095539615.797
Exports of goods and services (% of GDP)	1988	20.1960526938686
Exports of goods and services (annual % growth)	1988	8.48104578137799
Exports of goods and services (constant 2005 US$)	1988	224530395511.517
Exports of goods and services (constant LCU)	1988	190701000000.0
Exports of goods and services (current LCU)	1988	187711000000.0
Exports of goods and services (current US$)	1988	206707411078.075
External balance on goods and services (% of GDP)	1988	-0.683526925774979
External balance on goods and services (constant LCU)	1988	-13720942300.0
External balance on goods and services (current LCU)	1988	-6353000000.0
External balance on goods and services (current US$)	1988	-6995925558.85916
Fertility rate, total (births per woman)	1988	1.81
Final consumption expenditure (constant 2005 US$)	1988	1233123601677.91
Final consumption expenditure (constant LCU)	1988	1064766000000.0
Final consumption expenditure (current LCU)	1988	719826000000.0
Final consumption expenditure (current US$)	1988	792672613148.332
Final consumption expenditure, etc. (% of GDP)	1988	77.4470543679877
Final consumption expenditure, etc. (annual % growth)	1988	3.43415715567936
Final consumption expenditure, etc. (constant 2005 US$)	1988	1221171924454.08
Final consumption expenditure, etc. (constant LCU)	1988	1054444000000.0
Final consumption expenditure, etc. (current LCU)	1988	719827000000.0
Final consumption expenditure, etc. (current US$)	1988	792673714348.64
Fixed telephone subscriptions	1988	25827282.0
Fixed telephone subscriptions (per 100 people)	1988	45.87338448259621
Food exports (% of merchandise exports)	1988	16.4540557634755
Food imports (% of merchandise imports)	1988	10.7329908779875
Food production index (2004-2006 = 100)	1988	99.71
Food, beverages and tobacco (% of value added in manufacturing)	1988	12.454838447050701
Foreign direct investment, net inflows (% of GDP)	1988	0.8294941811197579
Foreign direct investment, net inflows (BoP, current US$)	1988	8489906284.29328
Forest rents (% of GDP)	1988	0.226428080866633
Fossil fuel energy consumption (% of total)	1988	59.3994123874408
Fuel exports (% of merchandise exports)	1988	2.0609968104128797
Fuel imports (% of merchandise imports)	1988	8.24076107078288
GDP (constant LCU)	1988	1340935000000.0
GDP (current LCU)	1988	929444000000.0
GDP at market prices (constant 2005 US$)	1988	1536462020881.95
GDP at market prices (current US$)	1988	1023504019381.13
GDP deflator (base year varies by country)	1988	69.3131285259912
GDP growth (annual %)	1988	4.733872466856099
GDP per capita (constant 2005 US$)	1988	26565.6184727742
GDP per capita (constant LCU)	1988	23184.93208595
GDP per capita (current LCU)	1988	16070.2017753983
GDP per capita (current US$)	1988	17696.5111500917
GDP per capita growth (annual %)	1988	4.09301759547513
GDP per person employed (constant 1990 PPP $)	1988	41703.0
General government final consumption expenditure (% of GDP)	1988	21.490267299589895
General government final consumption expenditure (annual % growth)	1988	3.4538407816835397
General government final consumption expenditure (constant 2005 US$)	1988	376755376360.516
General government final consumption expenditure (constant LCU)	1988	328857000000.0
General government final consumption expenditure (current LCU)	1988	199740000000.0
General government final consumption expenditure (current US$)	1988	219953749587.05
GNI (constant 2005 US$)	1988	1547027865908.02
GNI (constant LCU)	1988	1350141383619.52
GNI (current LCU)	1988	935802000000.0
GNI (current US$)	1988	1030505450941.53
GNI growth (annual %)	1988	4.5601335738082405
GNI per capita (constant 2005 US$)	1988	26748.3032407609
GNI per capita (constant LCU)	1988	23344.1115979889
GNI per capita (current LCU)	1988	16180.1323821783
GNI per capita growth (annual %)	1988	3.92034179131471
GNI per capita, Atlas method (current US$)	1988	18540.0
GNI, Atlas method (current US$)	1988	1072150922905.14
Government expenditure on education as % of GDP (%)	1988	4.52404
Gross capital formation (% of GDP)	1988	23.2364725577872
Gross capital formation (annual % growth)	1988	9.77168482865407
Gross capital formation (constant 2005 US$)	1988	332990270251.495
Gross capital formation (constant LCU)	1988	300590000000.0
Gross capital formation (current LCU)	1988	215970000000.0
Gross capital formation (current US$)	1988	237826230591.345
Gross domestic income (constant 2005 US$)	1988	1026400000000.0
Gross domestic income (constant LCU)	1988	1348329539615.8
Gross domestic savings (% of GDP)	1988	22.5529456320123
Gross domestic savings (constant LCU)	1988	221949563591.06
Gross domestic savings (current LCU)	1988	209617000000.0
Gross domestic savings (current US$)	1988	230830305032.485
Gross enrolment ratio, pre-primary, both sexes (%)	1988	109.19404
Gross enrolment ratio, pre-primary, female (%)	1988	108.92297
Gross enrolment ratio, pre-primary, male (%)	1988	109.45287
Gross enrolment ratio, primary and secondary, gender parity index (GPI)	1988	1.03603
Gross enrolment ratio, primary, both sexes (%)	1988	120.26666
Gross enrolment ratio, primary, female (%)	1988	119.38409
Gross enrolment ratio, primary, gender parity index (GPI)	1988	0.98575
Gross enrolment ratio, primary, male (%)	1988	121.10966
Gross enrolment ratio, secondary, both sexes (%)	1988	89.88279
Gross enrolment ratio, secondary, female (%)	1988	93.26021
Gross enrolment ratio, secondary, gender parity index (GPI)	1988	1.07606
Gross enrolment ratio, secondary, male (%)	1988	86.66805
Gross enrolment ratio, tertiary, both sexes (%)	1988	30.5502
Gross enrolment ratio, tertiary, female (%)	1988	31.85292
Gross enrolment ratio, tertiary, gender parity index (GPI)	1988	1.08734
Gross enrolment ratio, tertiary, male (%)	1988	29.29423
Gross fixed capital formation (% of GDP)	1988	22.5163646222903
Gross fixed capital formation (annual % growth)	1988	8.68762371849795
Gross fixed capital formation (constant 2005 US$)	1988	327066995666.769
Gross fixed capital formation (constant LCU)	1988	294300000000.0
Gross fixed capital formation (current LCU)	1988	209277000000.0
Gross fixed capital formation (current US$)	1988	230455896927.651
Gross intake ratio to Grade 1 of primary education, both sexes (%)	1988	116.87779
Gross national expenditure (% of GDP)	1988	100.683526925775
Gross national expenditure (constant 2005 US$)	1988	1553525747177.41
Gross national expenditure (constant LCU)	1988	1355034000000.0
Gross national expenditure (current LCU)	1988	935797000000.0
Gross national expenditure (current US$)	1988	1030499944939.98
Gross national expenditure deflator (base year varies by country)	1988	69.0607763347635
Gross savings (% of GDP)	1988	22.582696587476395
Gross savings (% of GNI)	1988	22.4292658565064
Gross savings (current LCU)	1988	209893518470.504
Gross savings (current US$)	1988	231134807257.465
Gross value added at factor cost (constant 2005 US$)	1988	1372859018450.55
Gross value added at factor cost (constant LCU)	1988	1196533000000.0
Gross value added at factor cost (current LCU)	1988	828852000000.0
Gross value added at factor cost (current US$)	1988	912732077964.982
High-technology exports (% of manufactured exports)	1988	15.9264224166671
High-technology exports (current US$)	1988	19574356251.0
Hospital beds (per 1,000 people)	1988	10.1000003814697
Household final consumption expenditure (annual % growth)	1988	3.35251073199434
Household final consumption expenditure (constant 2005 US$)	1988	856364920191.9241
Household final consumption expenditure (constant LCU)	1988	735997000000.0
Household final consumption expenditure (current LCU)	1988	520087000000.0
Household final consumption expenditure (current US$)	1988	572719964761.59
Household final consumption expenditure per capita (constant 2005 US$)	1988	14806.6554422398
Household final consumption expenditure per capita growth (annual %)	1988	2.72010825883061
Household final consumption expenditure, etc. (% of GDP)	1988	55.956787068397894
Household final consumption expenditure, etc. (annual % growth)	1988	3.4252384339405095
Household final consumption expenditure, etc. (constant 2005 US$)	1988	844124779403.636
Household final consumption expenditure, etc. (constant LCU)	1988	725587000000.0
Household final consumption expenditure, etc. (current LCU)	1988	520087000000.0
Household final consumption expenditure, etc. (current US$)	1988	572719964761.59
Immunization, DPT (% of children ages 12-23 months)	1988	79.0
Immunization, measles (% of children ages 12-23 months)	1988	51.0
Imports of goods and services (% of GDP)	1988	20.879579619643604
Imports of goods and services (annual % growth)	1988	8.51308462219113
Imports of goods and services (constant 2005 US$)	1988	241594121806.98
Imports of goods and services (constant LCU)	1988	204800000000.0
